last_updated,name,value,unit,source
2015-06-09,"Văn hóa, giải trí và du lịch",0.39,%,Tổng cục thống kê
2015-06-09,Giáo dục,0.0,%,Tổng cục thống kê
2015-06-09,Bưu chính viễn thông,0.01,%,Tổng cục thống kê
2015-06-09,Giao thông,0.02,%,Tổng cục thống kê
2015-06-09,Thuốc và dịch vụ y tế,0.03,%,Tổng cục thống kê
2015-06-09,Thiết bị và đồ dùng gia đình,0.13,%,Tổng cục thống kê
2015-06-09,Nhà ở và vật liệu xây dựng,0.27,%,Tổng cục thống kê
2015-06-09,"May mặc, giày dép mũ nón",0.14,%,Tổng cục thống kê
2015-06-09,Đồ uống và thuốc lá,0.2,%,Tổng cục thống kê
2015-06-09,Hàng ăn và dịch vụ ăn uống,-0.22,%,Tổng cục thống kê
2015-06-09,Ăn uống ngoài gia đình,0.23,%,Tổng cục thống kê
2015-06-09,Thực phẩm,-0.29,%,Tổng cục thống kê
2015-06-09,Lương thực,-0.46,%,Tổng cục thống kê
2015-07-05,Chỉ số giá tiêu dùng,0.35,%,Tổng cục thống kê
2015-07-05,So sánh với cùng kỳ năm trước,1.0,%,Tổng cục thống kê
2015-07-05,Đồ dùng và dịch vụ khác,0.12,%,Tổng cục thống kê
2015-07-05,"Văn hóa, giải trí và du lịch",0.26,%,Tổng cục thống kê
2015-07-05,Giáo dục,0.0,%,Tổng cục thống kê
2015-07-05,Bưu chính viễn thông,-0.03,%,Tổng cục thống kê
2015-07-05,Giao thông,3.54,%,Tổng cục thống kê
2015-07-05,Thuốc và dịch vụ y tế,0.38,%,Tổng cục thống kê
2015-07-05,Thiết bị và đồ dùng gia đình,0.12,%,Tổng cục thống kê
2015-07-05,Nhà ở và vật liệu xây dựng,0.3,%,Tổng cục thống kê
2015-07-05,"May mặc, giày dép mũ nón",0.17,%,Tổng cục thống kê
2015-07-05,Đồ uống và thuốc lá,0.24,%,Tổng cục thống kê
2015-07-05,Hàng ăn và dịch vụ ăn uống,-0.03,%,Tổng cục thống kê
2015-07-05,Ăn uống ngoài gia đình,0.11,%,Tổng cục thống kê
2015-07-05,Thực phẩm,0.1,%,Tổng cục thống kê
2015-07-05,Lương thực,-0.62,%,Tổng cục thống kê
2015-07-23,Chỉ số giá tiêu dùng,0.13,%,Tổng cục thống kê
2015-07-23,So sánh với cùng kỳ năm trước,0.9,%,Tổng cục thống kê
2015-07-23,Đồ dùng và dịch vụ khác,0.08,%,Tổng cục thống kê
2015-07-23,"Văn hóa, giải trí và du lịch",0.16,%,Tổng cục thống kê
2015-07-23,Giáo dục,0.01,%,Tổng cục thống kê
2015-07-23,Bưu chính viễn thông,-0.02,%,Tổng cục thống kê
2015-07-23,Giao thông,0.16,%,Tổng cục thống kê
2015-07-23,Thuốc và dịch vụ y tế,0.15,%,Tổng cục thống kê
2015-07-23,Thiết bị và đồ dùng gia đình,0.14,%,Tổng cục thống kê
2015-07-23,Nhà ở và vật liệu xây dựng,0.22,%,Tổng cục thống kê
2015-07-23,"May mặc, giày dép mũ nón",0.25,%,Tổng cục thống kê
2015-07-23,Đồ uống và thuốc lá,0.18,%,Tổng cục thống kê
2015-07-23,Hàng ăn và dịch vụ ăn uống,0.1,%,Tổng cục thống kê
2015-07-23,Ăn uống ngoài gia đình,0.1,%,Tổng cục thống kê
2015-07-23,Thực phẩm,0.24,%,Tổng cục thống kê
2015-07-23,Lương thực,-0.38,%,Tổng cục thống kê
2015-08-23,Chỉ số giá tiêu dùng,-0.07,%,Tổng cục thống kê
2015-08-23,So sánh với cùng kỳ năm trước,0.83,%,Tổng cục thống kê
2015-08-23,Đồ dùng và dịch vụ khác,-0.02,%,Tổng cục thống kê
2015-08-23,"Văn hóa, giải trí và du lịch",0.04,%,Tổng cục thống kê
2015-08-23,Giáo dục,0.87,%,Tổng cục thống kê
2015-08-23,Bưu chính viễn thông,-0.02,%,Tổng cục thống kê
2015-08-23,Giao thông,-2.12,%,Tổng cục thống kê
2015-08-23,Thuốc và dịch vụ y tế,0.03,%,Tổng cục thống kê
2015-08-23,Thiết bị và đồ dùng gia đình,0.11,%,Tổng cục thống kê
2015-08-23,Nhà ở và vật liệu xây dựng,-0.45,%,Tổng cục thống kê
2015-08-23,"May mặc, giày dép mũ nón",0.28,%,Tổng cục thống kê
2015-08-23,Đồ uống và thuốc lá,0.07,%,Tổng cục thống kê
2015-08-23,Hàng ăn và dịch vụ ăn uống,0.1,%,Tổng cục thống kê
2015-08-23,Ăn uống ngoài gia đình,0.1,%,Tổng cục thống kê
2015-08-23,Thực phẩm,0.16,%,Tổng cục thống kê
2015-08-23,Lương thực,-0.16,%,Tổng cục thống kê
2015-10-01,Chỉ số giá tiêu dùng,-0.21,%,Tổng cục thống kê
2015-10-01,So sánh với cùng kỳ năm trước,0.74,%,Tổng cục thống kê
2015-10-01,Đồ dùng và dịch vụ khác,0.19,%,Tổng cục thống kê
2015-10-01,"Văn hóa, giải trí và du lịch",0.03,%,Tổng cục thống kê
2015-10-01,Giáo dục,1.24,%,Tổng cục thống kê
2015-10-01,Bưu chính viễn thông,-0.07,%,Tổng cục thống kê
2015-10-01,Giao thông,-3.17,%,Tổng cục thống kê
2015-10-01,Thuốc và dịch vụ y tế,0.43,%,Tổng cục thống kê
2015-10-01,Thiết bị và đồ dùng gia đình,0.07,%,Tổng cục thống kê
2015-10-01,Nhà ở và vật liệu xây dựng,-0.68,%,Tổng cục thống kê
2015-10-01,"May mặc, giày dép mũ nón",0.21,%,Tổng cục thống kê
2015-10-01,Đồ uống và thuốc lá,0.1,%,Tổng cục thống kê
2015-10-01,Hàng ăn và dịch vụ ăn uống,-0.13,%,Tổng cục thống kê
2015-10-01,Ăn uống ngoài gia đình,-0.02,%,Tổng cục thống kê
2015-10-01,Thực phẩm,-0.14,%,Tổng cục thống kê
2015-10-01,Lương thực,-0.24,%,Tổng cục thống kê
2015-10-25,Chỉ số giá tiêu dùng,0.11,%,Tổng cục thống kê
2015-10-25,So sánh với cùng kỳ năm trước,0.67,%,Tổng cục thống kê
2015-10-25,Đồ dùng và dịch vụ khác,0.1,%,Tổng cục thống kê
2015-10-25,"Văn hóa, giải trí và du lịch",-0.06,%,Tổng cục thống kê
2015-10-25,Giáo dục,0.05,%,Tổng cục thống kê
2015-10-25,Bưu chính viễn thông,-0.03,%,Tổng cục thống kê
2015-10-25,Giao thông,-0.05,%,Tổng cục thống kê
2015-10-25,Thuốc và dịch vụ y tế,0.01,%,Tổng cục thống kê
2015-10-25,Thiết bị và đồ dùng gia đình,0.12,%,Tổng cục thống kê
2015-10-25,Nhà ở và vật liệu xây dựng,-0.01,%,Tổng cục thống kê
2015-10-25,"May mặc, giày dép mũ nón",0.2,%,Tổng cục thống kê
2015-10-25,Đồ uống và thuốc lá,0.11,%,Tổng cục thống kê
2015-10-25,Hàng ăn và dịch vụ ăn uống,0.19,%,Tổng cục thống kê
2015-10-25,Ăn uống ngoài gia đình,0.01,%,Tổng cục thống kê
2015-10-25,Thực phẩm,0.34,%,Tổng cục thống kê
2015-10-25,Lương thực,-0.17,%,Tổng cục thống kê
2015-11-24,Chỉ số giá tiêu dùng,0.07,%,Tổng cục thống kê
2015-11-24,So sánh với cùng kỳ năm trước,0.34,%,Tổng cục thống kê
2015-11-24,Đồ dùng và dịch vụ khác,0.07,%,Tổng cục thống kê
2015-11-24,"Văn hóa, giải trí và du lịch",0.07,%,Tổng cục thống kê
2015-11-24,Giáo dục,0.06,%,Tổng cục thống kê
2015-11-24,Bưu chính viễn thông,-0.1,%,Tổng cục thống kê
2015-11-24,Giao thông,-0.38,%,Tổng cục thống kê
2015-11-24,Thuốc và dịch vụ y tế,0.05,%,Tổng cục thống kê
2015-11-24,Thiết bị và đồ dùng gia đình,0.19,%,Tổng cục thống kê
2015-11-24,Nhà ở và vật liệu xây dựng,0.32,%,Tổng cục thống kê
2015-11-24,"May mặc, giày dép mũ nón",0.14,%,Tổng cục thống kê
2015-11-24,Đồ uống và thuốc lá,0.16,%,Tổng cục thống kê
2015-11-24,Hàng ăn và dịch vụ ăn uống,0.05,%,Tổng cục thống kê
2015-11-24,Ăn uống ngoài gia đình,0.07,%,Tổng cục thống kê
2015-11-24,Thực phẩm,-0.01,%,Tổng cục thống kê
2015-11-24,Lương thực,0.31,%,Tổng cục thống kê
2015-12-24,Chỉ số giá tiêu dùng,0.02,%,Tổng cục thống kê
2015-12-24,So sánh với cùng kỳ năm trước,0.6,%,Tổng cục thống kê
2015-12-24,Đồ dùng và dịch vụ khác,0.15,%,Tổng cục thống kê
2015-12-24,"Văn hóa, giải trí và du lịch",-0.05,%,Tổng cục thống kê
2015-12-24,Giáo dục,0.04,%,Tổng cục thống kê
2015-12-24,Bưu chính viễn thông,-0.03,%,Tổng cục thống kê
2015-12-24,Giao thông,-1.57,%,Tổng cục thống kê
2015-12-24,Thuốc và dịch vụ y tế,0.14,%,Tổng cục thống kê
2015-12-24,Thiết bị và đồ dùng gia đình,-0.1,%,Tổng cục thống kê
2015-12-24,Nhà ở và vật liệu xây dựng,0.5,%,Tổng cục thống kê
2015-12-24,"May mặc, giày dép mũ nón",0.32,%,Tổng cục thống kê
2015-12-24,Đồ uống và thuốc lá,0.16,%,Tổng cục thống kê
2015-12-24,Hàng ăn và dịch vụ ăn uống,0.16,%,Tổng cục thống kê
2015-12-24,Ăn uống ngoài gia đình,0.09,%,Tổng cục thống kê
2015-12-24,Thực phẩm,0.13,%,Tổng cục thống kê
2015-12-24,Lương thực,0.45,%,Tổng cục thống kê
2016-01-26,Chỉ số giá tiêu dùng,0.0,%,Tổng cục thống kê
2016-01-26,So sánh với cùng kỳ năm trước,0.8,%,Tổng cục thống kê
2016-01-26,Đồ dùng và dịch vụ khác,0.29,%,Tổng cục thống kê
2016-01-26,"Văn hóa, giải trí và du lịch",0.16,%,Tổng cục thống kê
2016-01-26,Giáo dục,0.98,%,Tổng cục thống kê
2016-01-26,Bưu chính viễn thông,-0.06,%,Tổng cục thống kê
2016-01-26,Giao thông,-2.82,%,Tổng cục thống kê
2016-01-26,Thuốc và dịch vụ y tế,0.21,%,Tổng cục thống kê
2016-01-26,Thiết bị và đồ dùng gia đình,0.16,%,Tổng cục thống kê
2016-01-26,Nhà ở và vật liệu xây dựng,0.3,%,Tổng cục thống kê
2016-01-26,"May mặc, giày dép mũ nón",0.37,%,Tổng cục thống kê
2016-01-26,Đồ uống và thuốc lá,0.44,%,Tổng cục thống kê
2016-01-26,Hàng ăn và dịch vụ ăn uống,0.25,%,Tổng cục thống kê
2016-01-26,Ăn uống ngoài gia đình,0.02,%,Tổng cục thống kê
2016-01-26,Thực phẩm,0.3,%,Tổng cục thống kê
2016-01-26,Lương thực,0.48,%,Tổng cục thống kê
2016-02-24,Chỉ số giá tiêu dùng,0.42,%,Tổng cục thống kê
2016-02-24,So sánh với cùng kỳ năm trước,1.27,%,Tổng cục thống kê
2016-02-24,Đồ dùng và dịch vụ khác,0.8,%,Tổng cục thống kê
2016-02-24,"Văn hóa, giải trí và du lịch",0.71,%,Tổng cục thống kê
2016-02-24,Giáo dục,0.26,%,Tổng cục thống kê
2016-02-24,Bưu chính viễn thông,-0.16,%,Tổng cục thống kê
2016-02-24,Giao thông,-3.96,%,Tổng cục thống kê
2016-02-24,Thuốc và dịch vụ y tế,0.06,%,Tổng cục thống kê
2016-02-24,Thiết bị và đồ dùng gia đình,0.19,%,Tổng cục thống kê
2016-02-24,Nhà ở và vật liệu xây dựng,-0.41,%,Tổng cục thống kê
2016-02-24,"May mặc, giày dép mũ nón",0.45,%,Tổng cục thống kê
2016-02-24,Đồ uống và thuốc lá,1.15,%,Tổng cục thống kê
2016-02-24,Hàng ăn và dịch vụ ăn uống,1.98,%,Tổng cục thống kê
2016-02-24,Ăn uống ngoài gia đình,1.45,%,Tổng cục thống kê
2016-02-24,Thực phẩm,2.45,%,Tổng cục thống kê
2016-02-24,Lương thực,0.66,%,Tổng cục thống kê
2016-03-27,Chỉ số giá tiêu dùng,0.57,%,Tổng cục thống kê
2016-03-27,So sánh với cùng kỳ năm trước,1.69,%,Tổng cục thống kê
2016-03-27,Đồ dùng và dịch vụ khác,2.03,%,Tổng cục thống kê
2016-03-27,"Văn hóa, giải trí và du lịch",1.91,%,Tổng cục thống kê
2016-03-27,Giáo dục,3.63,%,Tổng cục thống kê
2016-03-27,Bưu chính viễn thông,-0.59,%,Tổng cục thống kê
2016-03-27,Giao thông,-8.41,%,Tổng cục thống kê
2016-03-27,Thuốc và dịch vụ y tế,9.37,%,Tổng cục thống kê
2016-03-27,Thiết bị và đồ dùng gia đình,1.39,%,Tổng cục thống kê
2016-03-27,Nhà ở và vật liệu xây dựng,2.31,%,Tổng cục thống kê
2016-03-27,"May mặc, giày dép mũ nón",2.62,%,Tổng cục thống kê
2016-03-27,Đồ uống và thuốc lá,2.38,%,Tổng cục thống kê
2016-03-27,Hàng ăn và dịch vụ ăn uống,1.62,%,Tổng cục thống kê
2016-03-27,Ăn uống ngoài gia đình,2.19,%,Tổng cục thống kê
2016-03-27,Thực phẩm,2.16,%,Tổng cục thống kê
2016-03-27,Lương thực,-0.71,%,Tổng cục thống kê
2016-04-25,Chỉ số giá tiêu dùng,0.33,%,Tổng cục thống kê
2016-04-25,So sánh với cùng kỳ năm trước,1.89,%,Tổng cục thống kê
2016-04-25,Đồ dùng và dịch vụ khác,0.1,%,Tổng cục thống kê
2016-04-25,"Văn hóa, giải trí và du lịch",-0.01,%,Tổng cục thống kê
2016-04-25,Giáo dục,0.37,%,Tổng cục thống kê
2016-04-25,Bưu chính viễn thông,0.0,%,Tổng cục thống kê
2016-04-25,Giao thông,1.73,%,Tổng cục thống kê
2016-04-25,Thuốc và dịch vụ y tế,0.45,%,Tổng cục thống kê
2016-04-25,Thiết bị và đồ dùng gia đình,0.1,%,Tổng cục thống kê
2016-04-25,Nhà ở và vật liệu xây dựng,0.71,%,Tổng cục thống kê
2016-04-25,"May mặc, giày dép mũ nón",0.05,%,Tổng cục thống kê
2016-04-25,Đồ uống và thuốc lá,0.17,%,Tổng cục thống kê
2016-04-25,Hàng ăn và dịch vụ ăn uống,0.0,%,Tổng cục thống kê
2016-04-25,Ăn uống ngoài gia đình,0.12,%,Tổng cục thống kê
2016-04-25,Thực phẩm,-0.27,%,Tổng cục thống kê
2016-04-25,Lương thực,1.11,%,Tổng cục thống kê
2016-05-27,Chỉ số giá tiêu dùng,0.54,%,Tổng cục thống kê
2016-05-27,So sánh với cùng kỳ năm trước,2.28,%,Tổng cục thống kê
2016-05-27,Đồ dùng và dịch vụ khác,0.56,%,Tổng cục thống kê
2016-05-27,"Văn hóa, giải trí và du lịch",0.34,%,Tổng cục thống kê
2016-05-27,Giáo dục,0.02,%,Tổng cục thống kê
2016-05-27,Bưu chính viễn thông,0.03,%,Tổng cục thống kê
2016-05-27,Giao thông,2.09,%,Tổng cục thống kê
2016-05-27,Lương thực,0.68,%,Tổng cục thống kê
2016-05-27,Thiết bị và đồ dùng gia đình,0.05,%,Tổng cục thống kê
2016-05-27,Nhà ở và vật liệu xây dựng,0.88,%,Tổng cục thống kê
2016-05-27,"May mặc, giày dép mũ nón",0.02,%,Tổng cục thống kê
2016-05-27,Đồ uống và thuốc lá,0.11,%,Tổng cục thống kê
2016-05-27,Hàng ăn và dịch vụ ăn uống,0.36,%,Tổng cục thống kê
2016-05-27,Ăn uống ngoài gia đình,0.16,%,Tổng cục thống kê
2016-05-27,Thực phẩm,0.38,%,Tổng cục thống kê
2016-05-27,Thuốc và dịch vụ y tế,0.05,%,Tổng cục thống kê
2016-06-23,Chỉ số giá tiêu dùng,0.46,%,Tổng cục thống kê
2016-06-23,So sánh với cùng kỳ năm trước,2.4,%,Tổng cục thống kê
2016-06-23,Đồ dùng và dịch vụ khác,0.03,%,Tổng cục thống kê
2016-06-23,"Văn hóa, giải trí và du lịch",0.18,%,Tổng cục thống kê
2016-06-23,Giáo dục,0.06,%,Tổng cục thống kê
2016-06-23,Bưu chính viễn thông,-0.06,%,Tổng cục thống kê
2016-06-23,Giao thông,2.99,%,Tổng cục thống kê
2016-06-23,Thuốc và dịch vụ y tế,0.05,%,Tổng cục thống kê
2016-06-23,Thiết bị và đồ dùng gia đình,0.06,%,Tổng cục thống kê
2016-06-23,Nhà ở và vật liệu xây dựng,0.55,%,Tổng cục thống kê
2016-06-23,"May mặc, giày dép mũ nón",0.06,%,Tổng cục thống kê
2016-06-23,Đồ uống và thuốc lá,0.13,%,Tổng cục thống kê
2016-06-23,Hàng ăn và dịch vụ ăn uống,0.21,%,Tổng cục thống kê
2016-06-23,Ăn uống ngoài gia đình,0.05,%,Tổng cục thống kê
2016-06-23,Thực phẩm,0.36,%,Tổng cục thống kê
2016-06-23,Lương thực,-0.24,%,Tổng cục thống kê
2016-07-31,Chỉ số giá tiêu dùng,0.13,%,Tổng cục thống kê
2016-07-31,So sánh với cùng kỳ năm trước,2.39,%,Tổng cục thống kê
2016-07-31,Đồ dùng và dịch vụ khác,0.17,%,Tổng cục thống kê
2016-07-31,"Văn hóa, giải trí và du lịch",0.01,%,Tổng cục thống kê
2016-07-31,Giáo dục,0.0,%,Tổng cục thống kê
2016-07-31,Bưu chính viễn thông,-0.1,%,Tổng cục thống kê
2016-07-31,Giao thông,1.19,%,Tổng cục thống kê
2016-07-31,Thuốc và dịch vụ y tế,0.02,%,Tổng cục thống kê
2016-07-31,Thiết bị và đồ dùng gia đình,0.06,%,Tổng cục thống kê
2016-07-31,Nhà ở và vật liệu xây dựng,0.14,%,Tổng cục thống kê
2016-07-31,"May mặc, giày dép mũ nón",0.04,%,Tổng cục thống kê
2016-07-31,Đồ uống và thuốc lá,0.09,%,Tổng cục thống kê
2016-07-31,Hàng ăn và dịch vụ ăn uống,-0.05,%,Tổng cục thống kê
2016-07-31,Ăn uống ngoài gia đình,0.11,%,Tổng cục thống kê
2016-07-31,Thực phẩm,-0.01,%,Tổng cục thống kê
2016-07-31,Lương thực,-0.64,%,Tổng cục thống kê
2016-09-06,Chỉ số giá tiêu dùng,0.1,%,Tổng cục thống kê
2016-09-06,So sánh với cùng kỳ năm trước,2.57,%,Tổng cục thống kê
2016-09-06,Đồ dùng và dịch vụ khác,0.11,%,Tổng cục thống kê
2016-09-06,"Văn hóa, giải trí và du lịch",-0.12,%,Tổng cục thống kê
2016-09-06,Giáo dục,0.47,%,Tổng cục thống kê
2016-09-06,Bưu chính viễn thông,-0.03,%,Tổng cục thống kê
2016-09-06,Giao thông,-1.97,%,Tổng cục thống kê
2016-09-06,Thuốc và dịch vụ y tế,6.18,%,Tổng cục thống kê
2016-09-06,Thiết bị và đồ dùng gia đình,0.05,%,Tổng cục thống kê
2016-09-06,Nhà ở và vật liệu xây dựng,-0.02,%,Tổng cục thống kê
2016-09-06,"May mặc, giày dép mũ nón",0.14,%,Tổng cục thống kê
2016-09-06,Đồ uống và thuốc lá,0.05,%,Tổng cục thống kê
2016-09-06,Hàng ăn và dịch vụ ăn uống,-0.14,%,Tổng cục thống kê
2016-09-06,Ăn uống ngoài gia đình,0.1,%,Tổng cục thống kê
2016-09-06,Thực phẩm,-0.19,%,Tổng cục thống kê
2016-09-06,Lương thực,-0.35,%,Tổng cục thống kê
2016-09-23,Chỉ số giá tiêu dùng,0.54,%,Tổng cục thống kê
2016-09-23,So sánh với cùng kỳ năm trước,3.34,%,Tổng cục thống kê
2016-09-23,Đồ dùng và dịch vụ khác,0.05,%,Tổng cục thống kê
2016-09-23,"Văn hóa, giải trí và du lịch",0.18,%,Tổng cục thống kê
2016-09-23,Giáo dục,7.19,%,Tổng cục thống kê
2016-09-23,Bưu chính viễn thông,-0.07,%,Tổng cục thống kê
2016-09-23,Giao thông,0.55,%,Tổng cục thống kê
2016-09-23,Thuốc và dịch vụ y tế,0.02,%,Tổng cục thống kê
2016-09-23,Thiết bị và đồ dùng gia đình,0.11,%,Tổng cục thống kê
2016-09-23,Nhà ở và vật liệu xây dựng,0.09,%,Tổng cục thống kê
2016-09-23,"May mặc, giày dép mũ nón",0.14,%,Tổng cục thống kê
2016-09-23,Đồ uống và thuốc lá,0.04,%,Tổng cục thống kê
2016-09-23,Hàng ăn và dịch vụ ăn uống,0.09,%,Tổng cục thống kê
2016-09-23,Ăn uống ngoài gia đình,0.04,%,Tổng cục thống kê
2016-09-23,Thực phẩm,0.1,%,Tổng cục thống kê
2016-09-23,Lương thực,0.16,%,Tổng cục thống kê
2016-10-30,Chỉ số giá tiêu dùng,0.83,%,Tổng cục thống kê
2016-10-30,So sánh với cùng kỳ năm trước,4.09,%,Tổng cục thống kê
2016-10-30,Đồ dùng và dịch vụ khác,0.17,%,Tổng cục thống kê
2016-10-30,"Văn hóa, giải trí và du lịch",-0.02,%,Tổng cục thống kê
2016-10-30,Giáo dục,0.61,%,Tổng cục thống kê
2016-10-30,Bưu chính viễn thông,-0.12,%,Tổng cục thống kê
2016-10-30,Giao thông,2.02,%,Tổng cục thống kê
2016-10-30,Thuốc và dịch vụ y tế,10.07,%,Tổng cục thống kê
2016-10-30,Thiết bị và đồ dùng gia đình,0.04,%,Tổng cục thống kê
2016-10-30,Nhà ở và vật liệu xây dựng,0.31,%,Tổng cục thống kê
2016-10-30,"May mặc, giày dép mũ nón",0.05,%,Tổng cục thống kê
2016-10-30,Đồ uống và thuốc lá,0.06,%,Tổng cục thống kê
2016-10-30,Hàng ăn và dịch vụ ăn uống,0.17,%,Tổng cục thống kê
2016-10-30,Ăn uống ngoài gia đình,0.02,%,Tổng cục thống kê
2016-10-30,Thực phẩm,0.26,%,Tổng cục thống kê
2016-10-30,Lương thực,0.03,%,Tổng cục thống kê
2016-11-27,Chỉ số giá tiêu dùng,0.48,%,Tổng cục thống kê
2016-11-27,So sánh với cùng kỳ năm trước,4.52,%,Tổng cục thống kê
2016-11-27,Đồ dùng và dịch vụ khác,0.13,%,Tổng cục thống kê
2016-11-27,"Văn hóa, giải trí và du lịch",0.03,%,Tổng cục thống kê
2016-11-27,Giáo dục,0.0,%,Tổng cục thống kê
2016-11-27,Bưu chính viễn thông,-0.02,%,Tổng cục thống kê
2016-11-27,Giao thông,1.63,%,Tổng cục thống kê
2016-11-27,Thuốc và dịch vụ y tế,0.9,%,Tổng cục thống kê
2016-11-27,Thiết bị và đồ dùng gia đình,0.1,%,Tổng cục thống kê
2016-11-27,Nhà ở và vật liệu xây dựng,0.49,%,Tổng cục thống kê
2016-11-27,"May mặc, giày dép mũ nón",0.24,%,Tổng cục thống kê
2016-11-27,Đồ uống và thuốc lá,0.05,%,Tổng cục thống kê
2016-11-27,Hàng ăn và dịch vụ ăn uống,0.49,%,Tổng cục thống kê
