symbol,index,last_price,last_updated,price_change_1d,price_change_pct_1d,accumulated_value,avg_volume_20d,volume_spike_20d_pct,total_volume_avg_20d,deal_volume_spike_20d_pct,deal_volume_spike_5d_20d_pct,deal_volume_sum_5d,deal_value_avg_5d,deal_volume_avg_5d
GVR,VNINDEX,38.9,2026-02-23 13:45,2.5,6.868131868131866,103579335000.0,7081150.0,38.00371408598886,7086777.0,0.06406297249087985,0.012812594498175968,4540.0,0.345721,908.0
VCB,VNINDEX,65.9,2026-02-23 13:45,1.5,2.329192546583858,382161800000.0,12054040.0,48.43521342222193,15134464.4,0.026429742700375968,0.5999723386312897,454013.0,6090697300.4908,90802.6
VIX,VNINDEX,22.35,2026-02-23 13:45,-0.1999999999999993,-0.8869179600886845,742008570000.0,35754280.0,93.84079332600182,39576167.3,0.025267732279876432,7.180912639814922,14209650.0,63138906500.44,2841930.0
DCM,VNINDEX,39.7,2026-02-23 13:45,0.5,1.2755102040816313,85536535000.0,4585770.0,46.75986802652554,4774284.8149999995,6.91203002726598e-05,9.175096940671313,2190226.3,17275442860.000256,438045.25999999995
NLG,VNINDEX,28.8,2026-02-23 13:45,-0.1999999999999993,-0.6896551724137945,56043430000.0,3037485.0,64.38879533561483,3089537.69,5.826114391891429e-05,0.0014034462224022908,216.8,1191360.00010692,43.36
VCI,VNINDEX,37.0,2026-02-23 13:45,0.5,1.3698630136986356,255702620000.0,10940320.0,63.26871608874329,11093912.43,2.3436276574250912e-05,3.207574624780052,1779227.6,12699752140.000187,355845.52
HPG,VNINDEX,27.4,2026-02-23 13:45,0.5499999999999972,2.048417132215996,640047235000.0,37586135.0,62.36634865489628,39661610.3,7.563989402618885e-06,3.8285132361355485,7592250.0,40811525210.00016,1518450.0
VIB,VNINDEX,17.4,2026-02-23 13:45,0.14999999999999858,0.8695652173912993,40201210000.0,5387840.0,42.87432440458514,7873767.409999999,2.5400801114088285e-06,39.15123065592307,15413384.2,54777690400.00001,3082676.84
SSI,VNINDEX,31.65,2026-02-23 13:45,0.25,0.79617834394905,385337085000.0,22720990.0,53.6622743991349,22892452.965,1.3104755547981967e-06,0.034078742072453136,39007.3,232869180.00001755,7801.460000000001
VPB,VNINDEX,28.75,2026-02-23 13:45,0.4499999999999993,1.590106007067127,361797055000.0,18651145.0,67.43875510055817,19898402.305,5.025529108679865e-07,2.250235034636365,2238804.1,12604388320.000004,447760.82
HDB,VNINDEX,28.25,2026-02-23 13:45,0.05000000000000071,0.17730496453900457,190108490000.0,17000605.0,39.60682575708335,27186222.655,3.6783337379754863e-07,21.68949653222797,29482774.1,160302995900.0,5896554.82
SCS,VNINDEX,56.2,2026-02-23 13:45,1.7000000000000028,3.119266055045866,22351030000.0,304725.0,131.62687669209942,304725.0,0.0,0.0,0.0,0.0,0.0
